date,hospital_name,borough,zip_code,er_visits_respiratory,total_er_visits,covid_cases,data_source
2020-05-06,Manhattan Hospital,MN,10001,27,47,165,NYC_COVID_REAL
2020-05-06,Queens Medical Center,QN,11101,54,76,443,NYC_COVID_REAL
2020-05-06,Staten Island Hospital,SI,10301,14,42,60,NYC_COVID_REAL
2020-05-07,Bronx Medical Center,BX,10451,43,67,298,NYC_COVID_REAL
2020-05-07,Brooklyn Health Center,BK,11201,52,64,403,NYC_COVID_REAL
2020-05-07,Manhattan Hospital,MN,10001,18,33,119,NYC_COVID_REAL
2020-05-07,Queens Medical Center,QN,11101,50,67,358,NYC_COVID_REAL
2020-05-07,Staten Island Hospital,SI,10301,13,28,60,NYC_COVID_REAL
2020-05-08,Bronx Medical Center,BX,10451,41,64,250,NYC_COVID_REAL
2020-05-08,Brooklyn Health Center,BK,11201,52,74,344,NYC_COVID_REAL
2020-05-08,Manhattan Hospital,MN,10001,20,30,99,NYC_COVID_REAL
2020-05-08,Queens Medical Center,QN,11101,42,65,344,NYC_COVID_REAL
2020-05-08,Staten Island Hospital,SI,10301,11,39,42,NYC_COVID_REAL
2020-05-09,Bronx Medical Center,BX,10451,31,46,175,NYC_COVID_REAL
2020-05-09,Brooklyn Health Center,BK,11201,38,64,119,NYC_COVID_REAL
2020-05-09,Manhattan Hospital,MN,10001,12,29,75,NYC_COVID_REAL
2020-05-09,Queens Medical Center,QN,11101,33,49,256,NYC_COVID_REAL
2020-05-09,Staten Island Hospital,SI,10301,9,33,32,NYC_COVID_REAL
2020-05-10,Bronx Medical Center,BX,10451,24,46,75,NYC_COVID_REAL
2020-05-10,Brooklyn Health Center,BK,11201,36,59,188,NYC_COVID_REAL
2020-05-10,Manhattan Hospital,MN,10001,22,45,95,NYC_COVID_REAL
2020-05-10,Queens Medical Center,QN,11101,18,44,85,NYC_COVID_REAL
2020-05-10,Staten Island Hospital,SI,10301,5,26,14,NYC_COVID_REAL
2020-05-11,Bronx Medical Center,BX,10451,46,75,226,NYC_COVID_REAL
2020-05-11,Brooklyn Health Center,BK,11201,49,63,410,NYC_COVID_REAL
2020-05-11,Manhattan Hospital,MN,10001,23,43,192,NYC_COVID_REAL
2020-05-11,Queens Medical Center,QN,11101,58,83,376,NYC_COVID_REAL
2020-05-11,Staten Island Hospital,SI,10301,4,17,27,NYC_COVID_REAL
2020-05-12,Bronx Medical Center,BX,10451,26,48,355,NYC_COVID_REAL
2020-05-12,Brooklyn Health Center,BK,11201,38,66,400,NYC_COVID_REAL
2020-05-12,Manhattan Hospital,MN,10001,13,31,163,NYC_COVID_REAL
2020-05-12,Queens Medical Center,QN,11101,26,55,314,NYC_COVID_REAL
2020-05-12,Staten Island Hospital,SI,10301,10,24,53,NYC_COVID_REAL
2020-05-13,Bronx Medical Center,BX,10451,27,54,461,NYC_COVID_REAL
2020-05-13,Brooklyn Health Center,BK,11201,46,61,362,NYC_COVID_REAL
2020-05-13,Manhattan Hospital,MN,10001,18,33,156,NYC_COVID_REAL
2020-05-13,Queens Medical Center,QN,11101,27,52,307,NYC_COVID_REAL
2020-05-13,Staten Island Hospital,SI,10301,12,38,47,NYC_COVID_REAL
2020-05-14,Bronx Medical Center,BX,10451,26,41,256,NYC_COVID_REAL
2020-05-14,Brooklyn Health Center,BK,11201,38,61,332,NYC_COVID_REAL
2020-05-14,Manhattan Hospital,MN,10001,23,52,149,NYC_COVID_REAL
2020-05-14,Queens Medical Center,QN,11101,44,73,332,NYC_COVID_REAL
2020-05-14,Staten Island Hospital,SI,10301,11,32,42,NYC_COVID_REAL
2020-05-15,Bronx Medical Center,BX,10451,25,43,181,NYC_COVID_REAL
2020-05-15,Brooklyn Health Center,BK,11201,43,69,259,NYC_COVID_REAL
2020-05-15,Manhattan Hospital,MN,10001,22,41,135,NYC_COVID_REAL
2020-05-15,Queens Medical Center,QN,11101,31,57,265,NYC_COVID_REAL
2020-05-15,Staten Island Hospital,SI,10301,7,36,33,NYC_COVID_REAL
2020-05-16,Bronx Medical Center,BX,10451,17,41,108,NYC_COVID_REAL
2020-05-16,Brooklyn Health Center,BK,11201,30,43,165,NYC_COVID_REAL
2020-05-16,Manhattan Hospital,MN,10001,11,35,51,NYC_COVID_REAL
2020-05-16,Queens Medical Center,QN,11101,30,45,136,NYC_COVID_REAL
2020-05-16,Staten Island Hospital,SI,10301,3,29,25,NYC_COVID_REAL
2020-05-17,Bronx Medical Center,BX,10451,23,42,56,NYC_COVID_REAL
2020-05-17,Brooklyn Health Center,BK,11201,18,29,138,NYC_COVID_REAL
2020-05-17,Manhattan Hospital,MN,10001,7,32,50,NYC_COVID_REAL
2020-05-17,Queens Medical Center,QN,11101,27,48,106,NYC_COVID_REAL
2020-05-17,Staten Island Hospital,SI,10301,5,17,10,NYC_COVID_REAL
2020-05-18,Bronx Medical Center,BX,10451,21,50,187,NYC_COVID_REAL
2020-05-18,Brooklyn Health Center,BK,11201,28,42,266,NYC_COVID_REAL
2020-05-18,Manhattan Hospital,MN,10001,23,44,128,NYC_COVID_REAL
2020-05-18,Queens Medical Center,QN,11101,33,53,275,NYC_COVID_REAL
2020-05-18,Staten Island Hospital,SI,10301,6,20,38,NYC_COVID_REAL
2020-05-19,Bronx Medical Center,BX,10451,26,51,182,NYC_COVID_REAL
2020-05-19,Brooklyn Health Center,BK,11201,38,64,326,NYC_COVID_REAL
2020-05-19,Manhattan Hospital,MN,10001,19,40,165,NYC_COVID_REAL
2020-05-19,Queens Medical Center,QN,11101,25,39,287,NYC_COVID_REAL
2020-05-19,Staten Island Hospital,SI,10301,6,28,42,NYC_COVID_REAL
2020-05-20,Bronx Medical Center,BX,10451,17,34,278,NYC_COVID_REAL
2020-05-20,Brooklyn Health Center,BK,11201,32,51,323,NYC_COVID_REAL
2020-05-20,Manhattan Hospital,MN,10001,11,34,164,NYC_COVID_REAL
2020-05-20,Queens Medical Center,QN,11101,15,29,256,NYC_COVID_REAL
2020-05-20,Staten Island Hospital,SI,10301,5,22,56,NYC_COVID_REAL
2020-05-21,Bronx Medical Center,BX,10451,20,36,199,NYC_COVID_REAL
2020-05-21,Brooklyn Health Center,BK,11201,30,49,336,NYC_COVID_REAL
2020-05-21,Manhattan Hospital,MN,10001,9,32,145,NYC_COVID_REAL
2020-05-21,Queens Medical Center,QN,11101,19,41,311,NYC_COVID_REAL
2020-05-21,Staten Island Hospital,SI,10301,5,29,78,NYC_COVID_REAL
2020-05-22,Bronx Medical Center,BX,10451,25,47,264,NYC_COVID_REAL
2020-05-22,Brooklyn Health Center,BK,11201,33,45,350,NYC_COVID_REAL
2020-05-22,Manhattan Hospital,MN,10001,14,40,153,NYC_COVID_REAL
2020-05-22,Queens Medical Center,QN,11101,26,42,237,NYC_COVID_REAL
2020-05-22,Staten Island Hospital,SI,10301,4,14,32,NYC_COVID_REAL
2020-05-23,Bronx Medical Center,BX,10451,18,36,90,NYC_COVID_REAL
2020-05-23,Brooklyn Health Center,BK,11201,22,43,143,NYC_COVID_REAL
2020-05-23,Manhattan Hospital,MN,10001,9,25,47,NYC_COVID_REAL
2020-05-23,Queens Medical Center,QN,11101,21,37,138,NYC_COVID_REAL
2020-05-23,Staten Island Hospital,SI,10301,4,14,37,NYC_COVID_REAL
2020-05-24,Bronx Medical Center,BX,10451,19,42,101,NYC_COVID_REAL
2020-05-24,Brooklyn Health Center,BK,11201,22,36,161,NYC_COVID_REAL
2020-05-24,Manhattan Hospital,MN,10001,21,48,69,NYC_COVID_REAL
2020-05-24,Queens Medical Center,QN,11101,19,32,121,NYC_COVID_REAL
2020-05-24,Staten Island Hospital,SI,10301,5,18,15,NYC_COVID_REAL
2020-05-25,Bronx Medical Center,BX,10451,25,48,103,NYC_COVID_REAL
2020-05-25,Brooklyn Health Center,BK,11201,20,48,160,NYC_COVID_REAL
2020-05-25,Manhattan Hospital,MN,10001,11,32,69,NYC_COVID_REAL
2020-05-25,Queens Medical Center,QN,11101,20,30,116,NYC_COVID_REAL
2020-05-25,Staten Island Hospital,SI,10301,3,28,16,NYC_COVID_REAL
2020-05-26,Bronx Medical Center,BX,10451,22,43,283,NYC_COVID_REAL
2020-05-26,Brooklyn Health Center,BK,11201,20,31,313,NYC_COVID_REAL
2020-05-26,Manhattan Hospital,MN,10001,9,33,127,NYC_COVID_REAL
2020-05-26,Queens Medical Center,QN,11101,21,48,269,NYC_COVID_REAL
2020-05-26,Staten Island Hospital,SI,10301,4,21,58,NYC_COVID_REAL
2020-05-27,Bronx Medical Center,BX,10451,18,40,184,NYC_COVID_REAL
2020-05-27,Brooklyn Health Center,BK,11201,19,43,241,NYC_COVID_REAL
2020-05-27,Manhattan Hospital,MN,10001,11,21,107,NYC_COVID_REAL
2020-05-27,Queens Medical Center,QN,11101,24,36,165,NYC_COVID_REAL
2020-05-27,Staten Island Hospital,SI,10301,3,32,43,NYC_COVID_REAL
2020-05-28,Bronx Medical Center,BX,10451,14,32,119,NYC_COVID_REAL
2020-05-28,Brooklyn Health Center,BK,11201,26,37,219,NYC_COVID_REAL
2020-05-28,Manhattan Hospital,MN,10001,11,33,97,NYC_COVID_REAL
2020-05-28,Queens Medical Center,QN,11101,21,33,181,NYC_COVID_REAL
2020-05-28,Staten Island Hospital,SI,10301,7,36,30,NYC_COVID_REAL
2020-05-29,Bronx Medical Center,BX,10451,20,46,164,NYC_COVID_REAL
2020-05-29,Brooklyn Health Center,BK,11201,22,44,161,NYC_COVID_REAL
2020-05-29,Manhattan Hospital,MN,10001,11,31,74,NYC_COVID_REAL
2020-05-29,Queens Medical Center,QN,11101,28,41,212,NYC_COVID_REAL
2020-05-29,Staten Island Hospital,SI,10301,3,22,27,NYC_COVID_REAL
2020-05-30,Bronx Medical Center,BX,10451,14,25,82,NYC_COVID_REAL
2020-05-30,Brooklyn Health Center,BK,11201,18,36,101,NYC_COVID_REAL
2020-05-30,Manhattan Hospital,MN,10001,6,26,38,NYC_COVID_REAL
2020-05-30,Queens Medical Center,QN,11101,14,43,110,NYC_COVID_REAL
2020-05-30,Staten Island Hospital,SI,10301,2,15,15,NYC_COVID_REAL
2020-05-31,Bronx Medical Center,BX,10451,13,40,30,NYC_COVID_REAL
2020-05-31,Brooklyn Health Center,BK,11201,17,46,84,NYC_COVID_REAL
2020-05-31,Manhattan Hospital,MN,10001,9,23,25,NYC_COVID_REAL
2020-05-31,Queens Medical Center,QN,11101,21,49,79,NYC_COVID_REAL
2020-05-31,Staten Island Hospital,SI,10301,1,22,12,NYC_COVID_REAL
2020-06-01,Bronx Medical Center,BX,10451,17,37,158,NYC_COVID_REAL
2020-06-01,Brooklyn Health Center,BK,11201,34,62,250,NYC_COVID_REAL
2020-06-01,Manhattan Hospital,MN,10001,13,41,77,NYC_COVID_REAL
2020-06-01,Queens Medical Center,QN,11101,15,28,158,NYC_COVID_REAL
2020-06-01,Staten Island Hospital,SI,10301,2,15,43,NYC_COVID_REAL
2020-06-02,Bronx Medical Center,BX,10451,12,23,123,NYC_COVID_REAL
2020-06-02,Brooklyn Health Center,BK,11201,23,43,178,NYC_COVID_REAL
2020-06-02,Manhattan Hospital,MN,10001,9,36,72,NYC_COVID_REAL
2020-06-02,Queens Medical Center,QN,11101,14,31,163,NYC_COVID_REAL
2020-06-02,Staten Island Hospital,SI,10301,6,22,34,NYC_COVID_REAL
2020-06-03,Bronx Medical Center,BX,10451,16,32,116,NYC_COVID_REAL
2020-06-03,Brooklyn Health Center,BK,11201,28,54,131,NYC_COVID_REAL
2020-06-03,Manhattan Hospital,MN,10001,7,35,75,NYC_COVID_REAL
2020-06-03,Queens Medical Center,QN,11101,19,48,148,NYC_COVID_REAL
2020-06-03,Staten Island Hospital,SI,10301,3,16,45,NYC_COVID_REAL
2020-06-04,Bronx Medical Center,BX,10451,15,41,127,NYC_COVID_REAL
2020-06-04,Brooklyn Health Center,BK,11201,28,52,127,NYC_COVID_REAL
2020-06-04,Manhattan Hospital,MN,10001,10,39,86,NYC_COVID_REAL
2020-06-04,Queens Medical Center,QN,11101,21,47,148,NYC_COVID_REAL
2020-06-04,Staten Island Hospital,SI,10301,1,15,29,NYC_COVID_REAL
2020-06-05,Bronx Medical Center,BX,10451,9,20,108,NYC_COVID_REAL
2020-06-05,Brooklyn Health Center,BK,11201,17,34,131,NYC_COVID_REAL
2020-06-05,Manhattan Hospital,MN,10001,8,34,52,NYC_COVID_REAL
2020-06-05,Queens Medical Center,QN,11101,18,34,103,NYC_COVID_REAL
2020-06-05,Staten Island Hospital,SI,10301,1,29,8,NYC_COVID_REAL
2020-06-06,Bronx Medical Center,BX,10451,10,23,50,NYC_COVID_REAL
2020-06-06,Brooklyn Health Center,BK,11201,10,32,58,NYC_COVID_REAL
2020-06-06,Manhattan Hospital,MN,10001,6,33,33,NYC_COVID_REAL
2020-06-06,Queens Medical Center,QN,11101,14,38,99,NYC_COVID_REAL
2020-06-06,Staten Island Hospital,SI,10301,2,26,7,NYC_COVID_REAL
2020-06-07,Bronx Medical Center,BX,10451,13,34,43,NYC_COVID_REAL
2020-06-07,Brooklyn Health Center,BK,11201,18,39,52,NYC_COVID_REAL
2020-06-07,Manhattan Hospital,MN,10001,9,38,24,NYC_COVID_REAL
2020-06-07,Queens Medical Center,QN,11101,10,28,74,NYC_COVID_REAL
2020-06-07,Staten Island Hospital,SI,10301,4,14,4,NYC_COVID_REAL
2020-06-08,Bronx Medical Center,BX,10451,9,37,96,NYC_COVID_REAL
2020-06-08,Brooklyn Health Center,BK,11201,20,45,111,NYC_COVID_REAL
2020-06-08,Manhattan Hospital,MN,10001,9,30,75,NYC_COVID_REAL
2020-06-08,Queens Medical Center,QN,11101,20,33,146,NYC_COVID_REAL
2020-06-08,Staten Island Hospital,SI,10301,2,27,19,NYC_COVID_REAL
2020-06-09,Bronx Medical Center,BX,10451,14,43,84,NYC_COVID_REAL
2020-06-09,Brooklyn Health Center,BK,11201,23,49,119,NYC_COVID_REAL
2020-06-09,Manhattan Hospital,MN,10001,11,36,66,NYC_COVID_REAL
2020-06-09,Queens Medical Center,QN,11101,13,23,131,NYC_COVID_REAL
2020-06-09,Staten Island Hospital,SI,10301,4,15,19,NYC_COVID_REAL
2020-06-10,Bronx Medical Center,BX,10451,14,25,75,NYC_COVID_REAL
2020-06-10,Brooklyn Health Center,BK,11201,17,37,99,NYC_COVID_REAL
2020-06-10,Manhattan Hospital,MN,10001,14,40,67,NYC_COVID_REAL
2020-06-10,Queens Medical Center,QN,11101,17,30,108,NYC_COVID_REAL
2020-06-10,Staten Island Hospital,SI,10301,3,28,14,NYC_COVID_REAL
2020-06-11,Bronx Medical Center,BX,10451,11,38,66,NYC_COVID_REAL
2020-06-11,Brooklyn Health Center,BK,11201,14,27,113,NYC_COVID_REAL
2020-06-11,Manhattan Hospital,MN,10001,8,37,54,NYC_COVID_REAL
2020-06-11,Queens Medical Center,QN,11101,15,33,114,NYC_COVID_REAL
2020-06-11,Staten Island Hospital,SI,10301,1,25,16,NYC_COVID_REAL
2020-06-12,Bronx Medical Center,BX,10451,13,37,80,NYC_COVID_REAL
2020-06-12,Brooklyn Health Center,BK,11201,21,35,122,NYC_COVID_REAL
2020-06-12,Manhattan Hospital,MN,10001,5,28,58,NYC_COVID_REAL
2020-06-12,Queens Medical Center,QN,11101,10,38,131,NYC_COVID_REAL
2020-06-12,Staten Island Hospital,SI,10301,3,17,18,NYC_COVID_REAL
2020-06-13,Bronx Medical Center,BX,10451,4,24,47,NYC_COVID_REAL
2020-06-13,Brooklyn Health Center,BK,11201,11,30,50,NYC_COVID_REAL
2020-06-13,Manhattan Hospital,MN,10001,5,20,23,NYC_COVID_REAL
2020-06-13,Queens Medical Center,QN,11101,14,38,74,NYC_COVID_REAL
2020-06-13,Staten Island Hospital,SI,10301,1,18,2,NYC_COVID_REAL
2020-06-14,Bronx Medical Center,BX,10451,12,39,27,NYC_COVID_REAL
2020-06-14,Brooklyn Health Center,BK,11201,14,30,53,NYC_COVID_REAL
2020-06-14,Manhattan Hospital,MN,10001,5,34,28,NYC_COVID_REAL
2020-06-14,Queens Medical Center,QN,11101,16,45,68,NYC_COVID_REAL
2020-06-14,Staten Island Hospital,SI,10301,1,19,4,NYC_COVID_REAL
2020-06-15,Bronx Medical Center,BX,10451,14,42,81,NYC_COVID_REAL
2020-06-15,Brooklyn Health Center,BK,11201,22,46,103,NYC_COVID_REAL
2020-06-15,Manhattan Hospital,MN,10001,5,20,55,NYC_COVID_REAL
2020-06-15,Queens Medical Center,QN,11101,11,23,123,NYC_COVID_REAL
2020-06-15,Staten Island Hospital,SI,10301,1,24,18,NYC_COVID_REAL
2020-06-16,Bronx Medical Center,BX,10451,12,26,80,NYC_COVID_REAL
2020-06-16,Brooklyn Health Center,BK,11201,23,46,132,NYC_COVID_REAL
2020-06-16,Manhattan Hospital,MN,10001,6,26,67,NYC_COVID_REAL
2020-06-16,Queens Medical Center,QN,11101,19,45,120,NYC_COVID_REAL
2020-06-16,Staten Island Hospital,SI,10301,1,11,20,NYC_COVID_REAL
2020-06-17,Bronx Medical Center,BX,10451,11,24,68,NYC_COVID_REAL
2020-06-17,Brooklyn Health Center,BK,11201,15,29,115,NYC_COVID_REAL
2020-06-17,Manhattan Hospital,MN,10001,6,17,65,NYC_COVID_REAL
2020-06-17,Queens Medical Center,QN,11101,17,35,92,NYC_COVID_REAL
2020-06-17,Staten Island Hospital,SI,10301,1,13,16,NYC_COVID_REAL
2020-06-18,Bronx Medical Center,BX,10451,9,31,60,NYC_COVID_REAL
2020-06-18,Brooklyn Health Center,BK,11201,16,44,112,NYC_COVID_REAL
2020-06-18,Manhattan Hospital,MN,10001,6,16,58,NYC_COVID_REAL
2020-06-18,Queens Medical Center,QN,11101,24,47,123,NYC_COVID_REAL
2020-06-18,Staten Island Hospital,SI,10301,1,26,25,NYC_COVID_REAL
2020-06-19,Bronx Medical Center,BX,10451,11,22,82,NYC_COVID_REAL
2020-06-19,Brooklyn Health Center,BK,11201,23,37,91,NYC_COVID_REAL
2020-06-19,Manhattan Hospital,MN,10001,2,25,56,NYC_COVID_REAL
2020-06-19,Queens Medical Center,QN,11101,8,27,123,NYC_COVID_REAL
2020-06-19,Staten Island Hospital,SI,10301,1,16,9,NYC_COVID_REAL
2020-06-20,Bronx Medical Center,BX,10451,5,20,53,NYC_COVID_REAL
2020-06-20,Brooklyn Health Center,BK,11201,9,21,46,NYC_COVID_REAL
2020-06-20,Manhattan Hospital,MN,10001,3,17,44,NYC_COVID_REAL
2020-06-20,Queens Medical Center,QN,11101,8,19,54,NYC_COVID_REAL
2020-06-20,Staten Island Hospital,SI,10301,1,20,6,NYC_COVID_REAL
2020-06-21,Bronx Medical Center,BX,10451,6,23,25,NYC_COVID_REAL
2020-06-21,Brooklyn Health Center,BK,11201,16,31,55,NYC_COVID_REAL
2020-06-21,Manhattan Hospital,MN,10001,7,32,25,NYC_COVID_REAL
2020-06-21,Queens Medical Center,QN,11101,13,25,58,NYC_COVID_REAL
2020-06-21,Staten Island Hospital,SI,10301,2,21,9,NYC_COVID_REAL
2020-06-22,Bronx Medical Center,BX,10451,12,32,92,NYC_COVID_REAL
2020-06-22,Brooklyn Health Center,BK,11201,16,37,110,NYC_COVID_REAL
2020-06-22,Manhattan Hospital,MN,10001,8,29,63,NYC_COVID_REAL
2020-06-22,Queens Medical Center,QN,11101,10,23,119,NYC_COVID_REAL
2020-06-22,Staten Island Hospital,SI,10301,2,19,18,NYC_COVID_REAL
2020-06-23,Bronx Medical Center,BX,10451,7,36,73,NYC_COVID_REAL
2020-06-23,Brooklyn Health Center,BK,11201,17,28,95,NYC_COVID_REAL
2020-06-23,Manhattan Hospital,MN,10001,5,26,76,NYC_COVID_REAL
2020-06-23,Queens Medical Center,QN,11101,13,27,121,NYC_COVID_REAL
2020-06-23,Staten Island Hospital,SI,10301,2,30,16,NYC_COVID_REAL
2020-06-24,Bronx Medical Center,BX,10451,7,22,90,NYC_COVID_REAL
2020-06-24,Brooklyn Health Center,BK,11201,19,44,101,NYC_COVID_REAL
2020-06-24,Manhattan Hospital,MN,10001,7,17,73,NYC_COVID_REAL
2020-06-24,Queens Medical Center,QN,11101,15,27,103,NYC_COVID_REAL
2020-06-24,Staten Island Hospital,SI,10301,4,16,14,NYC_COVID_REAL
2020-06-25,Bronx Medical Center,BX,10451,13,29,65,NYC_COVID_REAL
2020-06-25,Brooklyn Health Center,BK,11201,10,30,81,NYC_COVID_REAL
2020-06-25,Manhattan Hospital,MN,10001,5,17,46,NYC_COVID_REAL
2020-06-25,Queens Medical Center,QN,11101,12,36,78,NYC_COVID_REAL
2020-06-25,Staten Island Hospital,SI,10301,3,26,28,NYC_COVID_REAL
2020-06-26,Bronx Medical Center,BX,10451,8,22,66,NYC_COVID_REAL
2020-06-26,Brooklyn Health Center,BK,11201,14,43,95,NYC_COVID_REAL
2020-06-26,Manhattan Hospital,MN,10001,4,28,63,NYC_COVID_REAL
2020-06-26,Queens Medical Center,QN,11101,5,34,77,NYC_COVID_REAL
2020-06-26,Staten Island Hospital,SI,10301,2,29,16,NYC_COVID_REAL
2020-06-27,Bronx Medical Center,BX,10451,10,31,26,NYC_COVID_REAL
2020-06-27,Brooklyn Health Center,BK,11201,20,46,70,NYC_COVID_REAL
2020-06-27,Manhattan Hospital,MN,10001,6,20,37,NYC_COVID_REAL
2020-06-27,Queens Medical Center,QN,11101,6,23,60,NYC_COVID_REAL
2020-06-27,Staten Island Hospital,SI,10301,1,17,13,NYC_COVID_REAL
2020-06-28,Bronx Medical Center,BX,10451,6,30,35,NYC_COVID_REAL
2020-06-28,Brooklyn Health Center,BK,11201,11,40,57,NYC_COVID_REAL
2020-06-28,Manhattan Hospital,MN,10001,3,19,41,NYC_COVID_REAL
2020-06-28,Queens Medical Center,QN,11101,12,36,57,NYC_COVID_REAL
2020-06-28,Staten Island Hospital,SI,10301,1,14,11,NYC_COVID_REAL
2020-06-29,Bronx Medical Center,BX,10451,7,33,75,NYC_COVID_REAL
2020-06-29,Brooklyn Health Center,BK,11201,21,42,127,NYC_COVID_REAL
2020-06-29,Manhattan Hospital,MN,10001,4,30,80,NYC_COVID_REAL
2020-06-29,Queens Medical Center,QN,11101,14,43,132,NYC_COVID_REAL
2020-06-29,Staten Island Hospital,SI,10301,1,27,23,NYC_COVID_REAL
2020-06-30,Bronx Medical Center,BX,10451,8,23,77,NYC_COVID_REAL
2020-06-30,Brooklyn Health Center,BK,11201,17,28,127,NYC_COVID_REAL
2020-06-30,Manhattan Hospital,MN,10001,8,24,95,NYC_COVID_REAL
2020-06-30,Queens Medical Center,QN,11101,10,37,114,NYC_COVID_REAL
2020-06-30,Staten Island Hospital,SI,10301,2,12,29,NYC_COVID_REAL
2020-07-01,Bronx Medical Center,BX,10451,8,24,59,NYC_COVID_REAL
2020-07-01,Brooklyn Health Center,BK,11201,12,29,121,NYC_COVID_REAL
2020-07-01,Manhattan Hospital,MN,10001,7,26,83,NYC_COVID_REAL
2020-07-01,Queens Medical Center,QN,11101,12,36,94,NYC_COVID_REAL
2020-07-01,Staten Island Hospital,SI,10301,1,25,39,NYC_COVID_REAL
2020-07-02,Bronx Medical Center,BX,10451,10,28,76,NYC_COVID_REAL
2020-07-02,Brooklyn Health Center,BK,11201,13,42,127,NYC_COVID_REAL
2020-07-02,Manhattan Hospital,MN,10001,8,21,79,NYC_COVID_REAL
2020-07-02,Queens Medical Center,QN,11101,14,24,117,NYC_COVID_REAL
2020-07-02,Staten Island Hospital,SI,10301,1,13,17,NYC_COVID_REAL
2020-07-03,Bronx Medical Center,BX,10451,4,25,41,NYC_COVID_REAL
2020-07-03,Brooklyn Health Center,BK,11201,14,40,72,NYC_COVID_REAL
2020-07-03,Manhattan Hospital,MN,10001,7,21,48,NYC_COVID_REAL
2020-07-03,Queens Medical Center,QN,11101,4,14,64,NYC_COVID_REAL
2020-07-03,Staten Island Hospital,SI,10301,1,19,8,NYC_COVID_REAL
2020-07-04,Bronx Medical Center,BX,10451,4,23,21,NYC_COVID_REAL
2020-07-04,Brooklyn Health Center,BK,11201,8,29,23,NYC_COVID_REAL
2020-07-04,Manhattan Hospital,MN,10001,8,24,32,NYC_COVID_REAL
2020-07-04,Queens Medical Center,QN,11101,9,36,32,NYC_COVID_REAL
2020-07-04,Staten Island Hospital,SI,10301,1,25,12,NYC_COVID_REAL
2020-07-05,Bronx Medical Center,BX,10451,6,30,20,NYC_COVID_REAL
2020-07-05,Brooklyn Health Center,BK,11201,5,24,53,NYC_COVID_REAL
2020-07-05,Manhattan Hospital,MN,10001,6,16,32,NYC_COVID_REAL
2020-07-05,Queens Medical Center,QN,11101,12,26,38,NYC_COVID_REAL
2020-07-05,Staten Island Hospital,SI,10301,1,16,12,NYC_COVID_REAL
2020-07-06,Bronx Medical Center,BX,10451,8,30,68,NYC_COVID_REAL
2020-07-06,Brooklyn Health Center,BK,11201,18,33,142,NYC_COVID_REAL
2020-07-06,Manhattan Hospital,MN,10001,7,30,76,NYC_COVID_REAL
2020-07-06,Queens Medical Center,QN,11101,19,31,117,NYC_COVID_REAL
2020-07-06,Staten Island Hospital,SI,10301,2,13,28,NYC_COVID_REAL
2020-07-07,Bronx Medical Center,BX,10451,20,39,112,NYC_COVID_REAL
2020-07-07,Brooklyn Health Center,BK,11201,6,25,123,NYC_COVID_REAL
2020-07-07,Manhattan Hospital,MN,10001,8,32,88,NYC_COVID_REAL
2020-07-07,Queens Medical Center,QN,11101,12,31,106,NYC_COVID_REAL
2020-07-07,Staten Island Hospital,SI,10301,1,26,32,NYC_COVID_REAL
2020-07-08,Bronx Medical Center,BX,10451,8,25,83,NYC_COVID_REAL
2020-07-08,Brooklyn Health Center,BK,11201,12,26,121,NYC_COVID_REAL
2020-07-08,Manhattan Hospital,MN,10001,8,28,120,NYC_COVID_REAL
2020-07-08,Queens Medical Center,QN,11101,4,26,88,NYC_COVID_REAL
2020-07-08,Staten Island Hospital,SI,10301,2,23,25,NYC_COVID_REAL
2020-07-09,Bronx Medical Center,BX,10451,17,45,90,NYC_COVID_REAL
2020-07-09,Brooklyn Health Center,BK,11201,11,21,104,NYC_COVID_REAL
2020-07-09,Manhattan Hospital,MN,10001,6,35,85,NYC_COVID_REAL
2020-07-09,Queens Medical Center,QN,11101,11,32,94,NYC_COVID_REAL
2020-07-09,Staten Island Hospital,SI,10301,1,11,18,NYC_COVID_REAL
2020-07-10,Bronx Medical Center,BX,10451,9,32,65,NYC_COVID_REAL
2020-07-10,Brooklyn Health Center,BK,11201,17,32,90,NYC_COVID_REAL
2020-07-10,Manhattan Hospital,MN,10001,1,29,48,NYC_COVID_REAL
2020-07-10,Queens Medical Center,QN,11101,15,27,91,NYC_COVID_REAL
2020-07-10,Staten Island Hospital,SI,10301,3,20,13,NYC_COVID_REAL
2020-07-11,Bronx Medical Center,BX,10451,6,21,40,NYC_COVID_REAL
2020-07-11,Brooklyn Health Center,BK,11201,14,27,73,NYC_COVID_REAL
2020-07-11,Manhattan Hospital,MN,10001,5,27,47,NYC_COVID_REAL
2020-07-11,Queens Medical Center,QN,11101,9,32,86,NYC_COVID_REAL
2020-07-11,Staten Island Hospital,SI,10301,1,19,13,NYC_COVID_REAL
2020-07-12,Bronx Medical Center,BX,10451,7,17,44,NYC_COVID_REAL
2020-07-12,Brooklyn Health Center,BK,11201,10,30,55,NYC_COVID_REAL
2020-07-12,Manhattan Hospital,MN,10001,3,24,42,NYC_COVID_REAL
2020-07-12,Queens Medical Center,QN,11101,6,29,69,NYC_COVID_REAL
2020-07-12,Staten Island Hospital,SI,10301,1,30,13,NYC_COVID_REAL
2020-07-13,Bronx Medical Center,BX,10451,11,27,108,NYC_COVID_REAL
2020-07-13,Brooklyn Health Center,BK,11201,15,38,123,NYC_COVID_REAL
